Lon Lat Mag Depth Year Month Day agrid-cell-no. distances(km)_to-neighbor:1 2 3 4 5 6 7 8 9 10 
-110.05  43.46 3.98    5.00 2001 9 27 53354    7.1   22.7   53.1   96.1  119.4  134.2  144.8  158.3  163.0  176.7 
 -86.25  34.74 3.58    5.00 2001 12 8 102961   71.1   96.1  118.5  127.8  171.5  183.9  200.0  200.0  200.0  200.0 
-107.70  40.28 3.85   11.00 2002 1 31 71330   38.1   55.2   58.9   65.7   74.1   84.3   98.1  103.0  104.5  111.4 
 -98.36  34.73 3.48    5.00 2002 2 8 102839   27.3   70.0  176.1  200.0  200.0  200.0  200.0  200.0  200.0  200.0 
 -73.66  44.51 4.95   10.00 2002 4 20 48108   27.1   60.7   75.3   78.3   78.0   79.3   82.0   90.5  135.4  142.0 
 -94.44  27.12 3.48   10.00 2002 5 27 145515  200.0  200.0  200.0  200.0  200.0  200.0  200.0  200.0  200.0  200.0 
 -74.35  52.85 3.62    2.00 2002 6 5 1539  200.0  200.0  200.0  200.0  200.0  200.0  200.0  200.0  200.0  200.0 
 -87.78  37.97 4.48   19.00 2002 6 18 84432   10.5   54.2   67.6   83.2   83.5  119.2  135.8  141.3  152.0  153.9 
 -98.90  42.81 4.12    8.00 2002 11 3 57393   88.3  114.7  160.9  200.0  200.0  200.0  200.0  200.0  200.0  200.0 
 -80.07  32.36 3.98    9.00 2002 11 11 115925   65.2   76.8  200.0  200.0  200.0  200.0  200.0  200.0  200.0  200.0 
-110.36  46.02 3.69   10.00 2003 1 9 39326  151.7  161.8  169.9  200.0  200.0  200.0  200.0  200.0  200.0  200.0 
-112.34  48.53 3.54    1.00 2003 1 20 25282    3.0   29.0   30.0   56.0   58.2   70.4   74.3   75.9   87.2   92.4 
-106.18  43.08 3.69    5.00 2003 2 1 55637   10.1   60.2   64.9   77.0   77.1   86.9   92.2   94.6  100.2  100.7 
 -82.89  44.69 3.45    5.00 2003 3 18 46894  190.4  200.0  200.0  200.0  200.0  200.0  200.0  200.0  200.0  200.0 
 -85.50  34.55 4.57   12.00 2003 4 29 104090   37.6   65.3   71.1  161.7  165.6  197.2  200.0  200.0  200.0  200.0 
 -89.92  35.94 3.68   23.00 2003 4 30 96192    7.9   12.2   15.5   24.0   35.0   46.9   50.9   50.9   60.1   67.3 
 -78.07  37.75 3.53    5.00 2003 5 5 86212   13.5   23.3   24.4   25.9   48.6  200.0  200.0  200.0  200.0  200.0 
-101.75  43.10 3.91   15.00 2003 5 25 55682   47.7   65.5  135.3  200.0  200.0  200.0  200.0  200.0  200.0  200.0 
 -88.99  36.89 4.00    5.00 2003 6 6 90591    7.2   14.5   24.9   37.6   55.1   60.3   63.9   69.7   70.6   69.6 
 -91.72  36.80 3.69    5.00 2003 8 16 91125   17.2   64.6   71.3  144.4  162.4  166.7  170.5  173.3  173.5  177.1 
 -84.97  23.15 4.08   10.00 2003 10 10 168049  132.7  200.0  200.0  200.0  200.0  200.0  200.0  200.0  200.0  200.0 
 -76.37  47.01 4.07   18.00 2003 10 12 34056   17.4   18.5   25.0   39.4   51.3   80.7   84.4   89.6  118.4  140.0 
 -77.90  37.59 4.18    5.00 2003 12 9 86775   17.7   23.3   39.3   46.9   48.4  200.0  200.0  200.0  200.0  200.0 
-105.40  42.94 3.54   10.00 2004 2 15 56767    8.8   28.9   56.6   55.7   64.9   68.1   68.8   82.7   86.4  140.3 
 -89.68  36.73 3.47    2.00 2004 6 15 91706    9.0   13.9   21.4   23.1   27.5   48.6   49.9   63.9   66.1   66.1 
 -88.96  41.44 4.13    7.00 2004 6 28 65346   70.6  200.0  200.0  200.0  200.0  200.0  200.0  200.0  200.0  200.0 
 -95.56  40.63 3.51   12.00 2004 7 16 69768  200.0  200.0  200.0  200.0  200.0  200.0  200.0  200.0  200.0  200.0 
-106.96  42.29 3.54    5.00 2004 8 13 60117    6.1   42.1   48.1   51.0   90.7   99.3  102.1  101.3  105.1  108.0 
 -86.93  33.18 3.61    4.00 2004 8 19 111369   47.2   93.3  183.9  185.0  200.0  200.0  200.0  200.0  200.0  200.0 
-105.49  42.89 3.76    5.00 2004 8 29 56766    8.8   32.0   48.7   51.6   60.2   60.5   60.4   75.4   92.9  131.7 
 -85.75  39.61 3.81   13.00 2004 9 12 75477   91.9  121.3  155.8  174.4  200.0  200.0  200.0  200.0  200.0  200.0 
 -87.90  32.97 4.23    3.00 2004 11 7 112481   78.0   93.3  197.6  200.0  200.0  200.0  200.0  200.0  200.0  200.0 
 -90.23  35.75 4.09   14.00 2005 2 10 97311   11.4   23.3   25.1   32.0   35.0   50.4   70.8   81.7   85.8   85.8 
 -69.73  47.75 4.55   13.00 2005 3 6 30196    3.0   10.3   10.2   16.1   17.5   24.1   40.0   66.7   68.4  102.0 
 -90.15  35.83 4.20    8.00 2005 5 1 96750   11.4   13.2   20.6   24.0   36.3   39.5   71.0   74.9   74.9   82.2 
 -89.46  36.14 3.87   15.00 2005 6 2 95074    4.3    4.3   28.0   31.4   47.3   46.9   52.1   55.5   57.2   58.4 
 -88.96  36.95 3.58    4.00 2005 6 20 90030    7.2   18.6   18.5   41.5   49.9   59.7   68.5   75.7   75.8   75.1 
 -82.80  35.88 3.63    8.00 2005 8 25 96263   88.7  127.2  133.5  139.8  166.4  200.0  200.0  200.0  200.0  200.0 
-106.61  40.58 3.84    5.00 2005 10 1 69658   35.2   39.7   87.1   98.1  120.6  121.3  134.1  135.5  152.9  158.4 
 -80.48  44.68 3.59   10.00 2005 10 20 46918  190.4  200.0  200.0  200.0  200.0  200.0  200.0  200.0  200.0  200.0 
-111.74  47.22 3.61   27.00 2005 12 28 32581  129.8  144.2  152.3  154.0  169.9  180.2  200.0  200.0  200.0  200.0 
 -73.90  45.03 3.48    0.00 2006 1 9 45301   30.5   34.1   39.5   53.3   60.7   78.7   84.0   87.9   89.0   89.7 
-110.88  39.17 3.76    0.00 2006 1 27 77469    5.0    5.8  131.8  142.9  154.1  172.5  187.0  196.5  200.0  200.0 
 -90.21  27.83 3.88    5.00 2006 2 10 141630    9.8   22.4  178.0  200.0  200.0  200.0  200.0  200.0  200.0  200.0 
-107.43  39.55 3.78    9.00 2006 2 10 75821   13.0   38.3   76.7   84.3   90.0  101.8  102.6  120.2  134.1  145.4 
-101.79  35.67 3.54    5.00 2006 2 18 97195   30.2   31.4   84.5   99.2  200.0  200.0  200.0  200.0  200.0  200.0 
 -75.23  45.65 3.60   16.00 2006 2 25 41361    8.1   20.7   29.4   31.2   48.6   59.9   63.6   64.4   69.9   72.6 
 -70.46  47.38 3.75   25.00 2006 4 7 31871   13.7   31.6   49.7   52.4   54.5   56.9   58.7   63.2   68.4   68.4 
 -81.17  41.84 3.53    4.00 2006 6 20 63180   21.1   75.5  200.0  200.0  200.0  200.0  200.0  200.0  200.0  200.0 
 -68.79  47.00 3.46   17.00 2006 7 14 34132  108.0  109.3  113.1  112.5  118.3  120.3  122.7  128.7  128.0  133.0 
 -86.84  26.32 5.88   30.00 2006 9 10 150079   66.3  115.5  200.0  200.0  200.0  200.0  200.0  200.0  200.0  200.0 
 -68.17  44.33 3.85    2.00 2006 10 3 49285   92.9  110.8  111.6  122.9  177.9  200.0  200.0  200.0  200.0  200.0 
 -89.64  36.54 3.46    8.00 2006 10 18 92829    8.3   15.6   17.1   21.4   40.1   45.2   45.2   47.3   57.8   60.4 
 -81.92  37.20 3.98    1.00 2006 11 2 88979   94.2  159.6  164.9  166.4  200.0  200.0  200.0  200.0  200.0  200.0 
 -81.54  49.52 3.68    0.00 2006 12 7 19980   15.2  200.0  200.0  200.0  200.0  200.0  200.0  200.0  200.0  200.0 
-112.79  49.26 3.50   20.00 2006 12 30 20789    6.1   17.5   28.8   29.0   31.3   61.3   85.4   87.2  113.7  136.6 
-108.11  43.67 3.54    5.00 2007 1 9 52252   62.8   63.4   87.3   89.7   94.9   94.8  125.1  143.7  155.9  158.3 
 -76.52  46.88 3.47   13.00 2007 9 30 34616   19.3   18.5   34.2   35.5   35.8   71.6   80.9   84.0  118.9  139.2 
 -76.88  47.08 3.67   18.00 2007 10 1 33490   16.3   35.5   39.4   50.3   59.9   88.7  116.0  119.3  120.3  139.4 
-110.21  43.29 3.92    5.00 2007 10 31 54475   22.7   22.1   30.9  111.7  112.9  142.0  155.2  168.6  175.0  182.9 
-109.74  41.63 3.46    4.00 2007 11 22 64017   14.0   13.5   15.6   92.8  109.2  120.1  120.7  151.0  156.0  163.2 
-108.87  46.92 3.99    1.00 2007 11 26 34292  151.7  171.3  200.0  200.0  200.0  200.0  200.0  200.0  200.0  200.0 
-112.78  49.31 3.54   38.00 2008 1 3 20789    6.1   22.1   29.4   34.4   36.5   65.9   90.7   92.4  118.4  139.6 
 -87.89  38.45 5.21   14.00 2008 4 18 81626   29.2   29.4   54.2   56.7   97.6  111.2  131.8  137.9  150.1  166.3 
-109.47  37.36 3.69    9.00 2008 6 6 87581   97.7  157.9  160.8  176.3  200.0  200.0  200.0  200.0  200.0  200.0 
-100.70  35.76 3.70   11.00 2008 10 14 96645   99.2  107.1  108.7  172.4  200.0  200.0  200.0  200.0  200.0  200.0 
-105.12  42.78 3.52   18.00 2008 11 3 57331   28.9   32.0   58.3   67.0   73.0   78.7   83.6   92.2  104.4  141.8 
 -69.72  47.74 3.55   14.00 2008 11 15 30196    3.0   11.4   10.6   16.2   18.4   25.1   40.3   66.4   68.4  102.5 
-109.92  41.67 3.54    4.00 2009 3 7 63454   15.6   19.0   28.0  106.6  111.4  126.9  133.3  148.4  155.0  164.9 
-108.12  42.54 3.68   17.00 2009 5 17 58984   30.7   32.6   56.1   60.3   60.9   91.4   94.1   99.3  100.5  104.7 
 -65.71  49.81 3.52   15.00 2009 7 21 18455   52.0   64.7   81.0  124.7  138.2  162.4  170.8  189.4  199.2  200.0 
-102.73  38.47 3.83   10.00 2009 8 17 81478   92.7  177.8  178.5  200.0  200.0  200.0  200.0  200.0  200.0  200.0 
-107.64  40.62 3.67   18.00 2009 8 18 69648   38.1   56.1   64.9   83.6   87.1   92.7  102.6  109.0  120.2  119.3 
-106.45  45.14 3.92   13.00 2009 8 22 44415   38.2   78.3   87.2  100.9  105.6  153.4  158.0  166.7  176.2  183.2 
-104.21  45.02 4.07    4.00 2009 9 25 44998  112.5  145.9  167.2  169.2  176.2  200.0  200.0  200.0  200.0  200.0 
-112.64  49.01 3.61   21.00 2009 9 29 22474    3.0   12.9   29.0   28.1   33.1   34.4   56.4   58.2   85.0  112.3 
-106.89  42.30 3.46    5.00 2009 10 8 60118    6.1   46.0   54.1   57.1   84.6   96.0   95.4   99.0  103.7  104.7 
 -88.49  41.97 3.78   11.00 2010 2 10 61985   70.6  200.0  200.0  200.0  200.0  200.0  200.0  200.0  200.0  200.0 
 -74.46  45.71 3.47   18.00 2010 2 28 41368   17.1   23.8   31.4   30.8   43.9   54.4   57.5   60.1   59.9   66.2 
-111.11  38.00 3.69   16.00 2010 4 14 84199   45.2   79.8  126.1  127.1  131.8  160.8  200.0  200.0  200.0  200.0 
 -97.85  27.71 3.58    5.00 2010 4 25 142115   20.6  200.0  200.0  200.0  200.0  200.0  200.0  200.0  200.0  200.0 
 -75.46  45.86 5.02   22.00 2010 6 23 40236   29.4   36.7   47.5   48.7   52.9   54.4   66.7   68.5   72.1   72.7 
 -71.62  46.50 3.67   18.00 2010 7 23 36909   34.5  125.2  131.5  132.9  139.1  155.4  158.3  162.8  171.2  183.4 
-107.54  42.27 3.54    5.00 2010 11 11 60112   10.2   45.7   48.1   54.1   56.1   73.7   83.6   92.6  104.3  110.5 
 -85.89  40.43 3.80   14.00 2010 12 30 70987   91.9  127.4  168.0  200.0  200.0  200.0  200.0  200.0  200.0  200.0 
-110.34  43.03 3.87   16.00 2011 4 1 56157   30.9   53.1   53.1  102.3  130.6  135.1  155.0  163.2  172.3  173.3 
-106.94  40.38 3.46    5.00 2011 4 10 70777    8.8   35.2   65.7   64.9   88.9   94.7  101.8  119.3  136.3  164.2 
-107.03  40.42 3.54    5.00 2011 6 6 70776    8.8   39.7   56.1   58.9   89.6   98.7  102.6  113.3  129.1  157.8 
 -90.93  38.12 3.84   27.00 2011 6 7 83840  138.6  157.9  159.6  162.4  174.2  174.7  181.3  181.6  189.8  194.6 
 -77.93  37.94 5.63    6.00 2011 8 23 85092   21.6   24.4   35.5   39.3   73.0  200.0  200.0  200.0  200.0  200.0 
 -75.21  45.58 3.67   12.00 2011 9 18 41922    8.1   17.4   34.2   36.7   47.0   60.1   59.3   70.9   76.0   76.0 
 -64.18  51.21 3.57   26.00 2011 10 2 10616  130.6  143.3  189.4  200.0  200.0  200.0  200.0  200.0  200.0  200.0 
-103.42  43.04 3.48    5.00 2011 11 14 56226   79.7  129.8  135.3  141.8  162.0  169.2  169.2  196.9  200.0  200.0 
 -89.41  36.85 3.84    8.00 2012 2 21 91148   23.2   27.5   35.5   37.6   37.6   36.7   40.1   41.5   49.4   59.1 
 -70.23  47.62 3.57    1.00 2012 2 24 30752   23.0   24.4   25.9   29.8   31.6   32.9   35.7   40.3   40.0   63.1 
 -65.76  41.93 4.07   18.00 2012 4 12 62773  177.4  200.0  200.0  200.0  200.0  200.0  200.0  200.0  200.0  200.0 
 -81.01  51.91 3.77   18.00 2012 5 2 6521  200.0  200.0  200.0  200.0  200.0  200.0  200.0  200.0  200.0  200.0 
 -60.82  52.03 3.79   14.00 2012 7 8 6162  200.0  200.0  200.0  200.0  200.0  200.0  200.0  200.0  200.0  200.0 
-106.98  39.53 3.46    5.00 2012 8 21 75825   36.6   38.3   69.6   94.7   98.7  103.0  120.6  123.3  133.0  175.9 
 -73.27  45.70 4.07   26.00 2012 10 10 41380   50.6   57.2   72.3   82.3   89.0   92.6   95.4  104.5  110.9  123.7 
 -70.66  43.61 4.01    7.00 2012 10 16 53187   75.1   76.7  100.0  125.3  137.4  153.6  200.0  200.0  200.0  200.0 
 -90.64  35.21 3.84   23.00 2012 10 29 100112   48.8   70.8   82.2   92.0  102.6  104.2  118.6  138.5  141.1  143.0 
 -74.61  45.60 3.77   18.00 2012 11 6 41928   17.1   26.9   29.8   40.1   45.7   47.0   48.6   53.8   64.1   72.1 
 -82.98  37.13 4.14   14.00 2012 11 10 89529   90.3   94.2  137.3  139.8  141.6  150.0  200.0  200.0  200.0  200.0 
 -67.35  48.81 3.77   17.00 2012 11 27 24048   39.1   44.1   46.9  112.5  116.1  159.0  162.4  200.0  200.0  200.0 
 -70.05  47.78 3.97    5.00 2012 12 12 29632    6.7   14.1   16.5   16.2   23.0   24.1   25.1   54.5   57.5   79.9 
-105.30  43.71 3.54    0.00 2012 12 24 52280   82.3   86.4   92.2   92.9  100.2  104.4  135.9  140.4  140.9  148.6 
